True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,Num_Kernels,Kernel_Expression,Operations,Kernels_Used
S3,Stationary,0.666647277437652,0.952892844640246,0.0,0.7970501159763641,0.9917242255337032,0.8292528375356372,1,PER(p=40),['None'],['PER']
S3,Stationary,0.999729297406661,0.1547134487106035,0.0,0.9999519054339456,0.4608884199493868,0.8261181162665009,1,PER(p=672),['None'],['PER']
S3,Stationary,0.2360162957424756,0.2893522135759342,0.0,0.24621635193183,0.5445175019024203,0.4972061848190281,2,(RBF(l=0.1)+RBF(l=10)),[np.str_('+')],"['RBF', 'RBF']"
S3,Stationary,0.2886768659149331,0.1982071558611922,0.0,0.4428543613572029,0.3217928264601241,0.365478385203051,3,((PER(p=26)+PER(p=24))*RQ(alpha=0.1)),"[np.str_('+'), np.str_('*')]","['PER', 'PER', 'RQ']"
S3,Stationary,0.403586663364501,0.4418037574464736,0.0,0.6758185892507318,0.7270150656700274,0.6504011285074618,5,((((PER(p=26)+WN(sigma=0.1))+PER(p=10))*LIN(sigma=0))*PER(p=30)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]","['PER', 'WN', 'PER', 'LIN', 'PER']"
S3,Stationary,0.0,0.656922379383488,0.0,0.0206818604721236,0.7169599205026522,0.2945168079984702,3,((PER(p=96)+PER(p=60))+PER(p=4)),"[np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER']"
S3,Stationary,0.4061910625857159,0.7105879584866654,0.0,0.4549719249632832,0.8125858324579118,0.4445619458666815,2,(PER(p=168)*PER(p=40)),[np.str_('*')],"['PER', 'PER']"
S3,Stationary,0.6043919407769246,0.607944545971181,0.0,0.7096930791123137,0.7640224541041014,0.513234369665059,5,((((PER(p=96)+RQ(alpha=10))+WN(sigma=1))*CONST(c=1))+PER(p=14)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('+')]","['PER', 'RQ', 'WN', 'CONST', 'PER']"
S3,Stationary,0.0593439682635025,0.4932519629280205,0.0,0.3839965653408193,0.8558161200945865,0.8057474170116166,1,PER(p=52),['None'],['PER']
S3,Stationary,0.4393964541394087,0.7975552662069204,0.0,0.2464881895357686,0.7796387301650808,0.0,3,((PER(p=730)+CONST(c=1))*PER(p=60)),"[np.str_('+'), np.str_('*')]","['PER', 'CONST', 'PER']"
S3,Stationary,0.0397173020865857,0.229798171826566,0.0,0.148997449763072,0.379877578590988,0.3928869036218559,3,((PER(p=365)*RQ(alpha=0.1))*RBF(l=1)),"[np.str_('*'), np.str_('*')]","['PER', 'RQ', 'RBF']"
S3,Stationary,0.0850773311662033,0.1528735611084771,0.0,0.2941521871325586,0.3097469261197068,0.4665124450051052,4,(((WN(sigma=1)+PER(p=14))*RBF(l=1))*LIN(sigma=10)),"[np.str_('+'), np.str_('*'), np.str_('*')]","['WN', 'PER', 'RBF', 'LIN']"
S3,Stationary,0.1906500544819597,0.4506358931803366,0.0,0.2970075080445653,0.6792569557978927,0.5890007644226299,4,(((RQ(alpha=0.1)+PER(p=40))*PER(p=52))+PER(p=10)),"[np.str_('+'), np.str_('*'), np.str_('+')]","['RQ', 'PER', 'PER', 'PER']"
S3,Stationary,0.9999527595567442,0.8649477918500487,0.0,0.9999764252779116,0.927804590229652,0.5010079572636358,5,((((PER(p=40)*PER(p=10))+PER(p=6))+PER(p=672))+LIN(sigma=1)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER', 'PER', 'LIN']"
S3,Stationary,0.0581861807367173,0.6149512518715021,0.0,0.0230899151839053,0.0602976654273309,0.0,3,((RQ(alpha=10)+PER(p=168))*PER(p=60)),"[np.str_('+'), np.str_('*')]","['RQ', 'PER', 'PER']"
S3,Stationary,0.0020124303939446,0.9109170374119584,0.0,0.0021539191995807,0.9148917653858394,0.0490896133294813,5,((((PER(p=6)+PER(p=12))+PER(p=4))+PER(p=12))+PER(p=14)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER', 'PER', 'PER']"
S3,Stationary,0.0433449824537868,0.1004477826338514,0.0,0.3265142308771278,0.2098375536318258,0.4098579504482215,5,((((PER(p=10)*RBF(l=1))*WN(sigma=1))*LIN(sigma=0))+PER(p=96)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('+')]","['PER', 'RBF', 'WN', 'LIN', 'PER']"
S3,Stationary,0.1308482280409153,0.1078178973400767,0.0,0.1896750216141349,0.5076737977973538,0.6051592184817978,5,((((RQ(alpha=10)*LIN(sigma=10))*CONST(c=1))*PER(p=7))*CONST(c=1)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('*')]","['RQ', 'LIN', 'CONST', 'PER', 'CONST']"
S3,Stationary,0.292839007385355,0.0933846723224461,0.0,0.5219897988245857,0.1153955903635313,0.194822443268309,5,((((RBF(l=0.1)+PER(p=6))+PER(p=672))*RQ(alpha=0.1))*PER(p=12)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]","['RBF', 'PER', 'PER', 'RQ', 'PER']"
S3,Stationary,0.2407608652787035,0.5295628736982854,0.0,0.9789294321320932,0.9965177778695192,0.994948631820103,2,(PER(p=365)+PER(p=168)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.913959256951738,0.95668633005228,0.0,0.2436212454901166,0.3428564472296694,0.0,5,((((PER(p=7)+PER(p=336))*LIN(sigma=1))+PER(p=24))*PER(p=672)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('*')]","['PER', 'PER', 'LIN', 'PER', 'PER']"
S3,Stationary,0.6136958863075674,0.7022080389603789,0.0,0.6727923509799953,0.7777709841666613,0.3231525492316316,3,((PER(p=48)*PER(p=365))*PER(p=10)),"[np.str_('*'), np.str_('*')]","['PER', 'PER', 'PER']"
S3,Stationary,0.0381726705829761,0.5572828445002199,0.0,0.0585462049353213,0.5200165471123115,0.067089549250064,2,(PER(p=4)*PER(p=7)),[np.str_('*')],"['PER', 'PER']"
S3,Stationary,0.7282891388185114,0.0,0.0,0.9418210460442163,0.4542608664695293,0.851547911884222,3,((PER(p=336)*PER(p=40))*LIN(sigma=1)),"[np.str_('*'), np.str_('*')]","['PER', 'PER', 'LIN']"
S3,Stationary,0.0773799330302181,0.594675123820862,0.0,0.0,0.0256728773961932,0.0,2,(PER(p=168)*PER(p=336)),[np.str_('*')],"['PER', 'PER']"
S3,Stationary,0.9999925081137286,0.0,0.0,0.9999939137811776,0.0,0.1878487413065862,2,(LIN(sigma=10)+LIN(sigma=0)),[np.str_('+')],"['LIN', 'LIN']"
S3,Stationary,0.2452954085615868,0.25077631351655,0.0,0.3751992810791996,0.3205190849365348,0.3353890696678189,5,((((PER(p=14)+PER(p=14))*PER(p=6))+PER(p=12))+PER(p=40)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER', 'PER', 'PER']"
S3,Stationary,0.0478054487961872,0.2517282339696856,0.0,0.1257692910609106,0.3422062305844807,0.2489840869196916,4,(((RBF(l=0.1)+RQ(alpha=1))+PER(p=96))*WN(sigma=0.1)),"[np.str_('+'), np.str_('+'), np.str_('*')]","['RBF', 'RQ', 'PER', 'WN']"
S3,Stationary,0.1134396965699647,0.999968211909078,0.0,0.1537508809520327,0.9999766241722492,0.2649165707875827,1,PER(p=10),['None'],['PER']
S3,Stationary,0.2040045976795336,0.1802181194828359,0.0,0.3459299836956597,0.4170422368212525,0.5844241356548627,1,RBF(l=1),['None'],['RBF']
S3,Stationary,0.0698689664700669,0.2258948007415504,0.0,0.1921328413769691,0.3877685619851906,0.4287202259947767,2,(RQ(alpha=10)*RQ(alpha=0.1)),[np.str_('*')],"['RQ', 'RQ']"
S3,Stationary,0.9996588768616156,0.9998538457140124,0.0,0.9999102611565146,0.999962168893658,0.7411748530193012,3,((PER(p=96)+PER(p=730))+PER(p=4)),"[np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER']"
S3,Stationary,0.0298178701596321,0.9999897386264698,0.0,0.0624015544487884,0.9999930370861484,0.3211166551741937,1,PER(p=26),['None'],['PER']
S3,Stationary,0.3575332479188997,0.0,0.0,0.8173117720742885,0.601627852887497,0.8592322998398383,5,((((RBF(l=1)*WN(sigma=0.1))+PER(p=30))*PER(p=365))*LIN(sigma=10)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('*')]","['RBF', 'WN', 'PER', 'PER', 'LIN']"
S3,Stationary,0.9994989222802836,0.5284639788797478,0.0,0.9997178549126112,0.6651356986380077,0.4348169577403824,5,((((RQ(alpha=1)+PER(p=4))*PER(p=336))+LIN(sigma=10))+PER(p=12)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]","['RQ', 'PER', 'PER', 'LIN', 'PER']"
S3,Stationary,0.0469648218854944,0.9999810324023938,0.0,0.1088837587649441,0.9999886970518403,0.4042702650506586,1,PER(p=24),['None'],['PER']
S3,Stationary,0.0803675175794376,0.2916397468912174,0.0,0.1987119587620469,0.5347731066436496,0.6753067607344581,4,(((PER(p=10)*PER(p=168))*PER(p=26))*PER(p=40)),"[np.str_('*'), np.str_('*'), np.str_('*')]","['PER', 'PER', 'PER', 'PER']"
S3,Stationary,0.9261008399167224,0.914202865878416,0.0,0.9435989713517408,0.9361475443687032,0.2899280225974403,4,(((PER(p=24)+WN(sigma=0.1))+PER(p=672))+PER(p=4)),"[np.str_('+'), np.str_('+'), np.str_('+')]","['PER', 'WN', 'PER', 'PER']"
S3,Stationary,0.3990147382314289,0.8706194923500037,0.0,0.7575571455316639,0.9687777366172392,0.8070015716458903,3,((PER(p=48)*PER(p=672))*PER(p=52)),"[np.str_('*'), np.str_('*')]","['PER', 'PER', 'PER']"
S3,Stationary,0.887629238907996,0.237183469193316,0.0,0.8912450281849867,0.2568156493826207,0.0961207305386749,2,(PER(p=6)+RQ(alpha=10)),[np.str_('+')],"['PER', 'RQ']"
S3,Stationary,0.02862342903734,0.5004641550344493,0.0,0.0,0.0,0.0,5,((((RQ(alpha=10)+RBF(l=0.1))+PER(p=48))+CONST(c=1))+PER(p=168)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('+')]","['RQ', 'RBF', 'PER', 'CONST', 'PER']"
S3,Stationary,0.9999999992258948,0.999977356626128,0.0,0.9999999994377262,0.9999835557725656,0.273648507690387,2,(LIN(sigma=10)+PER(p=12)),[np.str_('+')],"['LIN', 'PER']"
S3,Stationary,0.9999814975852328,0.1940437754863596,0.0,0.9999912904154304,0.3730914980331271,0.529183489035045,2,(LIN(sigma=0)+RQ(alpha=1)),[np.str_('+')],"['LIN', 'RQ']"
S3,Stationary,0.999933638987012,0.6131098025194021,0.0,0.9999707376672304,0.8158571609630125,0.559101985143049,5,((((CONST(c=1)+PER(p=30))*PER(p=10))*PER(p=7))+LIN(sigma=1)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('+')]","['CONST', 'PER', 'PER', 'PER', 'LIN']"
S3,Stationary,0.0399772862258075,0.7945849701879376,0.0,0.1861261543946685,0.9407935454926928,0.7459314982817422,2,(PER(p=60)+PER(p=48)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.999877313419638,0.2926174218442193,0.0,0.99993996144782,0.4846505947369133,0.5101790136339326,5,((((PER(p=52)*RBF(l=0.1))+LIN(sigma=0))+RQ(alpha=1))+RBF(l=1)),"[np.str_('*'), np.str_('+'), np.str_('+'), np.str_('+')]","['PER', 'RBF', 'LIN', 'RQ', 'RBF']"
S3,Stationary,0.3881774655261459,0.8678594947961032,0.0,0.2921970872135724,0.924837253580312,0.4185548841862412,1,PER(p=336),['None'],['PER']
S3,Stationary,0.0,0.9996738279145972,0.0,0.0034553974905158,0.9937682312663304,0.0,1,PER(p=168),['None'],['PER']
S3,Stationary,0.00696658615472,0.5661146472846984,0.0,0.0,0.056558310185152,0.0,3,((PER(p=168)+PER(p=60))+RQ(alpha=1)),"[np.str_('+'), np.str_('+')]","['PER', 'PER', 'RQ']"
S3,Stationary,0.1040747613068343,0.9999931501486944,0.0,0.1885191952593741,0.9999948680745648,0.2507223984784323,1,PER(p=10),['None'],['PER']
S3,Stationary,0.1085880284748004,0.9999612534352118,0.0,0.1558720621661947,0.999972962379021,0.3023153908966198,1,PER(p=10),['None'],['PER']
S3,Stationary,0.1271570418290697,0.9999924509702272,0.0,0.3749795625761145,0.9999943883968426,0.2566916684850424,1,PER(p=4),['None'],['PER']
S3,Stationary,0.2738966996026089,0.5803534347903477,0.0,0.2760939335030692,0.6091661106124442,0.2233702760704956,4,(((CONST(c=1)+PER(p=4))*PER(p=10))*PER(p=40)),"[np.str_('+'), np.str_('*'), np.str_('*')]","['CONST', 'PER', 'PER', 'PER']"
S3,Stationary,0.0937656802612181,0.3170231313209187,0.0,0.1257129978977526,0.5115221798707961,0.5669067318772102,3,((RQ(alpha=1)*PER(p=7))+RQ(alpha=1)),"[np.str_('*'), np.str_('+')]","['RQ', 'PER', 'RQ']"
S3,Stationary,0.3361049903753181,0.8239841136578396,0.0,0.7603958114602133,0.8768925429275538,0.4424877338705695,3,((PER(p=336)*PER(p=336))+CONST(c=1)),"[np.str_('*'), np.str_('+')]","['PER', 'PER', 'CONST']"
S3,Stationary,0.3200682823962195,0.3434549008425038,0.0,0.5102141785671164,0.502031579181089,0.5606719404779984,5,((((RBF(l=10)+PER(p=365))+CONST(c=1))*PER(p=96))*PER(p=14)),"[np.str_('+'), np.str_('+'), np.str_('*'), np.str_('*')]","['RBF', 'PER', 'CONST', 'PER', 'PER']"
S3,Stationary,0.0,0.3752832339964189,0.0,0.0055416783878669,0.6873769622374378,0.5305805643032493,3,((PER(p=4)+RQ(alpha=1))*RQ(alpha=1)),"[np.str_('+'), np.str_('*')]","['PER', 'RQ', 'RQ']"
S3,Stationary,0.0,0.479903452754763,0.0,0.0,0.8468769491868837,0.6870652858414301,5,((((PER(p=336)*PER(p=26))*RQ(alpha=10))+PER(p=26))*PER(p=24)),"[np.str_('*'), np.str_('*'), np.str_('+'), np.str_('*')]","['PER', 'PER', 'RQ', 'PER', 'PER']"
S3,Stationary,0.9937005238790092,0.996702994511661,0.0,0.9998078889745408,0.9999087513083718,0.9721933686334006,2,(PER(p=365)+PER(p=26)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.7079498441050558,0.3588125776063769,0.0,0.6953072386576651,0.3570716428220549,0.0022886415402747,4,(((CONST(c=1)*PER(p=365))+PER(p=7))+PER(p=6)),"[np.str_('*'), np.str_('+'), np.str_('+')]","['CONST', 'PER', 'PER', 'PER']"
S3,Stationary,0.7074517530689874,0.0270702167155659,0.0,0.7601410039387901,0.2318706412575685,0.310041561561844,5,((((WN(sigma=0.1)*PER(p=672))+CONST(c=1))*LIN(sigma=0))*PER(p=672)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('*')]","['WN', 'PER', 'CONST', 'LIN', 'PER']"
S3,Stationary,0.1756739604381481,0.3759631466286607,0.0,0.4543605903268179,0.6503382883749862,0.6874807332662309,5,((((RQ(alpha=1)+PER(p=24))*PER(p=48))*LIN(sigma=1))*CONST(c=1)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('*')]","['RQ', 'PER', 'PER', 'LIN', 'CONST']"
S3,Stationary,0.0966638998113355,0.1850741764076487,0.0,0.2335310914648548,0.3569544252826774,0.5100450028889381,5,((((PER(p=12)+PER(p=10))*RBF(l=1))+RBF(l=0.1))+PER(p=12)),"[np.str_('+'), np.str_('*'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'RBF', 'RBF', 'PER']"
S3,Stationary,0.1158288923481284,0.1436685621606285,0.0,0.3614930273850231,0.1984570919082382,0.2874356653980443,4,(((RQ(alpha=10)+WN(sigma=1))*PER(p=12))*RBF(l=0.1)),"[np.str_('+'), np.str_('*'), np.str_('*')]","['RQ', 'WN', 'PER', 'RBF']"
S3,Stationary,0.9999999935315874,0.2107317174505589,0.0,0.999999995725639,0.300358986773066,0.3391922445333423,1,LIN(sigma=0),['None'],['LIN']
S3,Stationary,0.2208960450454408,0.1269645252191725,0.0,0.3956992036328746,0.1510218896609231,0.0816750021700642,4,(((PER(p=10)*PER(p=4))+PER(p=48))+WN(sigma=0.1)),"[np.str_('*'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER', 'WN']"
S3,Stationary,0.0912575110187808,0.2452935353258328,0.0,0.4265195317950162,0.649331566352233,0.6821662421883739,3,((RBF(l=10)*RQ(alpha=10))*PER(p=12)),"[np.str_('*'), np.str_('*')]","['RBF', 'RQ', 'PER']"
S3,Stationary,0.1286766871872198,0.6591621109239854,0.0,0.0,0.7171074551872627,0.1886523631148012,1,PER(p=40),['None'],['PER']
S3,Stationary,0.8976509970894069,0.8643634293031558,0.0,0.9816402830847172,0.980530824284747,0.874071147258986,4,(((PER(p=672)+PER(p=40))+PER(p=7))+PER(p=7)),"[np.str_('+'), np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER', 'PER']"
S3,Stationary,0.9999953155270686,0.9265572519588642,0.0,0.9999955130448034,0.9317186347436236,0.0421022490673067,2,(PER(p=336)+LIN(sigma=10)),[np.str_('+')],"['PER', 'LIN']"
S3,Stationary,0.999480680363802,0.3024473128224224,0.0,0.9998027863762916,0.6240764678728974,0.6224818056092869,5,((((PER(p=60)*RBF(l=10))*PER(p=60))*PER(p=672))+LIN(sigma=0)),"[np.str_('*'), np.str_('*'), np.str_('*'), np.str_('+')]","['PER', 'RBF', 'PER', 'PER', 'LIN']"
S3,Stationary,0.173702996748184,0.2436581987800954,0.0,0.3099045181920891,0.3251595803217956,0.2768367466092518,2,(WN(sigma=1)*PER(p=730)),[np.str_('*')],"['WN', 'PER']"
S3,Stationary,0.0724312904829734,0.9999867797530688,0.0,0.123915462043517,0.9999919839728162,0.3939727528945314,1,PER(p=26),['None'],['PER']
S3,Stationary,0.0251900308291547,0.2353429442193039,0.0,0.0186658860960802,0.717135986133568,0.6754384683154011,5,((((PER(p=52)*PER(p=40))+PER(p=336))*PER(p=336))+WN(sigma=1)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('+')]","['PER', 'PER', 'PER', 'PER', 'WN']"
S3,Stationary,0.0636710553218758,0.3349481114511899,0.0,0.0899434560462844,0.4921962450155217,0.3864849374589825,2,(WN(sigma=1)+PER(p=26)),[np.str_('+')],"['WN', 'PER']"
S3,Stationary,0.3452167796014364,0.3947620452486233,0.0,0.6189307141301061,0.7445780773562105,0.762837639643537,3,((PER(p=60)+PER(p=168))*RQ(alpha=10)),"[np.str_('+'), np.str_('*')]","['PER', 'PER', 'RQ']"
S3,Stationary,0.99999999865053,0.1619186005399909,0.0,0.9999999990617772,0.3463156847912343,0.3047466776254663,2,(CONST(c=1)*LIN(sigma=10)),[np.str_('*')],"['CONST', 'LIN']"
S3,Stationary,0.9993997555087863,0.9988874095005292,0.0,0.999914992906928,0.9998468954392536,0.8625438189691035,4,(((CONST(c=1)*PER(p=730))*PER(p=4))+RBF(l=10)),"[np.str_('*'), np.str_('*'), np.str_('+')]","['CONST', 'PER', 'PER', 'RBF']"
S3,Stationary,0.0669303413074894,0.6337245868808827,0.0,0.0,0.0076383436022704,0.0,4,(((PER(p=7)+RQ(alpha=10))*CONST(c=1))*PER(p=168)),"[np.str_('+'), np.str_('*'), np.str_('*')]","['PER', 'RQ', 'CONST', 'PER']"
S3,Stationary,0.019293981331848,0.5031915131274393,0.0,0.0680333624865316,0.61785457616016,0.4035995978942119,3,((RBF(l=0.1)+PER(p=24))+PER(p=52)),"[np.str_('+'), np.str_('+')]","['RBF', 'PER', 'PER']"
S3,Stationary,0.9952658428315142,0.9918096191653,0.0,0.9990771427805688,0.998471600259416,0.8146705012439844,2,(RBF(l=10)+PER(p=6)),[np.str_('+')],"['RBF', 'PER']"
S3,Stationary,0.998297937127882,0.0685933760462488,0.0,0.9999777414578696,0.815018048425647,0.9874576606053797,1,PER(p=365),['None'],['PER']
S3,Stationary,0.9993973140171593,0.5361093846796037,0.0,0.9998087077632188,0.8274173040829566,0.6768662930841988,5,((((PER(p=40)+PER(p=336))*PER(p=672))*PER(p=96))+LIN(sigma=10)),"[np.str_('+'), np.str_('*'), np.str_('*'), np.str_('+')]","['PER', 'PER', 'PER', 'PER', 'LIN']"
S3,Stationary,0.5788274639964506,0.4387497006519791,0.0,0.6951774866792897,0.664969089177037,0.5329833047335102,2,(PER(p=365)*PER(p=10)),[np.str_('*')],"['PER', 'PER']"
S3,Stationary,0.500450639948797,0.6146652605894458,0.0,0.6041087645704379,0.7096807306891508,0.2643393593385431,4,(((PER(p=48)+PER(p=4))+PER(p=26))*LIN(sigma=10)),"[np.str_('+'), np.str_('+'), np.str_('*')]","['PER', 'PER', 'PER', 'LIN']"
S3,Stationary,0.0239385280823556,0.8792771132054225,0.0,0.0251064753772735,0.9187293852092382,0.3016277828887119,5,((((RQ(alpha=0.1)+PER(p=60))+RQ(alpha=1))+PER(p=10))*RBF(l=10)),"[np.str_('+'), np.str_('+'), np.str_('+'), np.str_('*')]","['RQ', 'PER', 'RQ', 'PER', 'RBF']"
S3,Stationary,0.0851981717314114,0.5872600833169931,0.0,0.1523930832107476,0.7327460907063105,0.5231137836760322,3,((PER(p=40)+RQ(alpha=0.1))+RQ(alpha=1)),"[np.str_('+'), np.str_('+')]","['PER', 'RQ', 'RQ']"
S3,Stationary,0.2785914139810292,0.5888374434889896,0.0,0.4408511279156202,0.7180715020777109,0.4381998176716906,4,(((RBF(l=1)+PER(p=12))+PER(p=96))+PER(p=4)),"[np.str_('+'), np.str_('+'), np.str_('+')]","['RBF', 'PER', 'PER', 'PER']"
S3,Stationary,0.2496589389483826,0.9478582229125606,0.0,0.150921561897049,0.4940082813631249,0.0,2,(PER(p=168)+PER(p=672)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.1028993508297078,0.7669089357554658,0.0,0.1407684017263454,0.8669086829158211,0.5156841919517647,1,PER(p=12),['None'],['PER']
S3,Stationary,0.0262660666268028,0.2154227079745695,0.0,0.0471692652678574,0.5501556178007924,0.6028169670859523,4,(((PER(p=672)+PER(p=30))+PER(p=6))*RQ(alpha=1)),"[np.str_('+'), np.str_('+'), np.str_('*')]","['PER', 'PER', 'PER', 'RQ']"
S3,Stationary,0.0082372532396153,0.5076185477736292,0.0,0.0,0.0,0.0,5,((((CONST(c=1)*PER(p=26))+RQ(alpha=0.1))*PER(p=96))+PER(p=168)),"[np.str_('*'), np.str_('+'), np.str_('*'), np.str_('+')]","['CONST', 'PER', 'RQ', 'PER', 'PER']"
S3,Stationary,0.0119550350872309,0.4261478249146715,0.0,0.0356228646310333,0.5488052538949754,0.3379004888366023,3,((PER(p=12)*RBF(l=0.1))+PER(p=24)),"[np.str_('*'), np.str_('+')]","['PER', 'RBF', 'PER']"
S3,Stationary,0.4909843705052025,0.5375466027014462,0.0,0.4547136556520733,0.0,0.0,1,PER(p=365),['None'],['PER']
S3,Stationary,0.1134170430967094,0.2278896300265104,0.0,0.2591895545511474,0.3285916874839386,0.347865201707256,4,(((PER(p=48)*WN(sigma=1))*RBF(l=1))*PER(p=6)),"[np.str_('*'), np.str_('*'), np.str_('*')]","['PER', 'WN', 'RBF', 'PER']"
S3,Stationary,0.0013305495574738,0.7297645986452672,0.0,0.0,0.7222482609414351,0.0,4,(((RQ(alpha=0.1)*PER(p=6))*RQ(alpha=1))+PER(p=168)),"[np.str_('*'), np.str_('*'), np.str_('+')]","['RQ', 'PER', 'RQ', 'PER']"
S3,Stationary,0.999444581109634,0.0,0.0,0.9999652150321068,0.8360591707115224,0.9393141434360368,1,PER(p=730),['None'],['PER']
S3,Stationary,0.8546822373557649,0.94748725352607,0.0,0.0,0.0,0.0,1,PER(p=672),['None'],['PER']
S3,Stationary,0.7809482518001072,0.8544213497204856,0.0,0.8931218875225067,0.9165170907344128,0.5684588607484046,3,((PER(p=52)+WN(sigma=0.1))*PER(p=672)),"[np.str_('+'), np.str_('*')]","['PER', 'WN', 'PER']"
S3,Stationary,0.0018294759645736,0.9999970782263152,0.0,0.0622325970075005,0.999998322107772,0.4257304253474393,2,(PER(p=30)+PER(p=30)),[np.str_('+')],"['PER', 'PER']"
S3,Stationary,0.9999999990560404,0.2107572191067285,0.0,0.999999999325992,0.3569796211870943,0.2859780538496878,2,(LIN(sigma=1)*CONST(c=1)),[np.str_('*')],"['LIN', 'CONST']"
S3,Stationary,0.9999985124851456,0.9915819620902228,0.0,0.999999661236851,0.9980346119309637,0.7722682833152548,2,(PER(p=40)+LIN(sigma=0)),[np.str_('+')],"['PER', 'LIN']"
S3,Stationary,0.0154959140793055,0.999989108693814,0.0,0.0689869948334596,0.9999922757050508,0.2909623672943255,1,PER(p=24),['None'],['PER']
S3,Stationary,0.203710074334065,0.1673487231164366,0.0,0.446859801795945,0.2484646650180452,0.3385484921456289,4,(((WN(sigma=0.1)*PER(p=48))*PER(p=52))*PER(p=40)),"[np.str_('*'), np.str_('*'), np.str_('*')]","['WN', 'PER', 'PER', 'PER']"
S3,Stationary,0.9971563256867202,0.9895789238458396,0.0,0.9993373814724834,0.997392741398024,0.7717962720126792,3,((PER(p=730)*PER(p=24))+PER(p=672)),"[np.str_('*'), np.str_('+')]","['PER', 'PER', 'PER']"
S3,Stationary,0.999999999587799,0.236638196101644,0.0,0.999999999736944,0.3943277025528712,0.3618247168409887,1,LIN(sigma=0),['None'],['LIN']
S3,Stationary,0.1815806912971669,0.1227036221489252,0.0,0.343284519037261,0.226474765218653,0.6589921859140707,1,RBF(l=10),['None'],['RBF']
S3,Stationary,0.0257560461018278,0.3833279165360774,0.0,0.1221948083540699,0.7904406777512983,0.7605961445612589,4,(((RQ(alpha=1)*PER(p=168))+PER(p=30))*PER(p=40)),"[np.str_('*'), np.str_('+'), np.str_('*')]","['RQ', 'PER', 'PER', 'PER']"
S3,Stationary,0.9990742531007148,0.9934370463676307,0.0,0.9998000109038796,0.9986245165172416,0.790494226375676,3,((PER(p=365)+PER(p=4))+PER(p=365)),"[np.str_('+'), np.str_('+')]","['PER', 'PER', 'PER']"
S3,Stationary,0.1789119279399009,0.4346044063566845,0.0,0.3695580784627917,0.7850325804543625,0.7375586332475859,4,(((RBF(l=10)*PER(p=60))+PER(p=10))*PER(p=96)),"[np.str_('*'), np.str_('+'), np.str_('*')]","['RBF', 'PER', 'PER', 'PER']"
S3,Stationary,0.1756143884753528,0.1678189487858055,0.0,0.3668368905415775,0.2510062972250841,0.3313111336542601,3,((RQ(alpha=10)*PER(p=96))*RBF(l=0.1)),"[np.str_('*'), np.str_('*')]","['RQ', 'PER', 'RBF']"
S3,Stationary,0.0,0.1799859063553897,0.0,0.2908849264868512,0.695480198282151,0.7294401745897551,1,PER(p=30),['None'],['PER']
S3,Stationary,0.1314992014507444,0.20632974924828,0.0,0.2636008655538998,0.628774323661361,0.7398178953305617,2,(RQ(alpha=10)+RBF(l=1)),[np.str_('+')],"['RQ', 'RBF']"
S3,Stationary,0.0961940651465714,0.9999826416254622,0.0,0.0864431703105533,0.999988242866134,0.3228064011286492,1,PER(p=14),['None'],['PER']
S3,Stationary,0.1176003203439772,0.2719965568341173,0.0,0.1591907801271285,0.373004709265283,0.3614053723778733,1,RQ(alpha=0.1),['None'],['RQ']
S3,Stationary,0.9999999760509652,0.113353020561279,0.0,0.9999999993045576,0.8630942539847941,0.9709612666393214,2,(PER(p=365)+LIN(sigma=10)),[np.str_('+')],"['PER', 'LIN']"
S3,Stationary,0.7433549451221507,0.5331136914513424,0.0,0.9192213200680914,0.872993774848065,0.8413138384023672,3,((PER(p=40)*PER(p=365))+PER(p=10)),"[np.str_('*'), np.str_('+')]","['PER', 'PER', 'PER']"
